date,title,content,position,loss_ratio
2023-03-30,['【金融街发布】国家外汇管理局公布2022年末中国银行业对外金融资产负债数据'],['2022年末，我国银行业对外金融资产15186亿美元，对外负债13522亿美元，对外净资产1665亿美元。'],173.0,0.0030117858714387
2021-05-25,[],[],176.0,0.0030176857233713
2023-06-20,"['【金融街发布】交易商协会：发行人应主动维护市场公平竞争秩序 审慎调整簿记建档利率区间', '【金融街发布】人民银行：一季度银行卡交易金额同比增长10.57%']","['发行人应主动维护市场公平竞争秩序，不得有通过综合业务合作等方式干扰发行定价、违背市场化原则违规指定发行利率（价格）等情形。', '据人民银行消息，一季度，银行卡交易业务量明显增长。全国共发生银行卡交易71118.39 亿笔，金额292.90万亿元，同比分别增长18.75%和 10.57%...']",180.0,0.0030324303757723
2023-03-20,['【金融街发布】人民银行：2022年末银行卡授信总额同比增长5.34%'],['报告显示，截至2022年末，银行卡授信总额为22.14万亿元，同比增长5.34%；银行卡应偿信贷余额为8.69万亿元，同比增长0.85%。'],183.0,0.0030477501360359
2023-07-05,['【金融街发布】第六批支付牌照续期结果公布：12家成功续展 2家中止审查'],['其中，12家成功续展的支付机构包括北京度小满支付科技有限公司、北京新浪支付科技有限公司和快捷通支付服务有限公司等。'],185.0,0.0030616995057459
2023-10-30,[],[],186.0,0.0030684230264167
2022-10-13,['【金融街发布】人民银行：持续做好立法统筹 从全局角度把握金融法律体系建设'],['人民银行条法司发文称，人民银行将持续做好立法统筹，从全局角度把握金融法律体系建设，推动出台、修订《金融稳定法》《中国人民银行法》《商业银行法》等一批重大金融立法项目。'],187.0,0.0030715255274788
2022-08-08,[],[],195.0,0.0031090787228254
2022-03-01,[],[],196.0,0.0031109763294183
2022-11-25,"['【新华解读】全面降准“火速”落地：实体经济迎来“及时雨”，股债市场影响几何？', '【新华解读】全面降准稳定市场信心 释放长期资金约5000亿元', '【金融街发布】证监会通报证券公司投行业务内部控制及廉洁从业专项检查情况', '【金融街发布】证监会就《证券期货违法违规行为举报工作规定（征求意见稿）》公开征求意见', '【金融街发布】国家外汇管理局：2022年1-10月中国外汇市场累计成交195.61万亿元人民币', '【金融街发布】人民银行：10月债市共发行各类债券4.58万亿元 沪市日均交易量环比增加8.6%', '【金融街发布】人民银行下调存款准备金率0.25个百分点 释放长期资金约5000亿元', '【金融街发布】国家外汇管理局：10月我国国际收支货物和服务贸易进出口规模38470亿元']","['业内人士表示，为应对债市调整，经济数据高频转弱以及年末信贷发力，本次降准有空间、有必要。政策正式落地后，将共计释放长期资金约5000亿元，股、债、楼市或均可受益，不过12月LPR报价走势仍待观察。', '分析人士表示，此次全面降准将有利于满足和进一步释放居民刚需、改善型按揭贷款需求，提高居民购房意愿与能力，促进房地产市场销售。', '检查发现部分证券公司存在内控制度和保障机制不健全、内控把关不严格等问题，个别证券公司存在内控组织架构不合理、岗位职责利益冲突、投行团队“承包制”管理等较为严重的问题。', '证监会根据举报工作实践经验，对《证券期货违法违规行为举报工作暂行规定》进行了修订，形成了《证券期货违法违规行为举报工作规定（征求意见稿）》，现向社会公开征求意见。', '国家外汇管理局统计数据显示，2022年10月，中国外汇市场总计成交15.34万亿元人民币。即期市场累计成交6.01万亿元人民币，衍生品市场累计成交9.33万亿元人民币。', '10月份，债券市场共发行各类债券45832.2亿元；沪市日均交易量为3411.2亿元，环比增加8.6%；深市日均交易量为4527.8亿元，环比增加8.9%。', '人民银行决定于2022年12月5日降低金融机构存款准备金率0.25个百分点（不含已执行5%存款准备金率的金融机构）。本次下调后，金融机构加权平均存款准备金率约为7.8%。此次降准共计释放长期资金约5000亿元。', '国家外汇管理局数据显示，2022年10月，我国国际收支货物和服务贸易进出口规模38470亿元，同比增长5%。其中，货物贸易出口19190亿元，进口15102亿元，顺差4088亿元。']",216.0,0.0031792392623068
2022-12-15,['【金融街发布】外汇局：11月银行结售汇逆差环比收窄47% 境内外汇供求更趋平衡'],['统计数据显示，2022年11月，银行结汇13304亿元人民币，售汇13754亿元人民币。2022年1-11月，银行累计结汇157776亿元人民币，累计售汇151344亿元人民币。'],218.0,0.0031845227568618
2023-08-30,"['【金融街发布】金融监管总局副局长周亮：督促银保机构树牢一视同仁观念 引导信贷资源向民营企业倾斜', '【金融街发布】证监会：抓好资本市场支持民营企业发展的各项任务落实落地', '【金融街发布】财政部：加快地方政府专项债券发行使用 坚决查处新增隐性债务行为', '【金融街发布】人民银行马贱阳：抓紧研究制定金融支持民营经济发展政策举措 持续提高民营企业贷款占比']","['“下一步，要将金融资源更多投向新兴制造业、科技创新、绿色环保、外贸等方面的民营企业，同时还要扩大出口金融企业科技保险的覆盖面，开发各...', '中国证监会副主席王建军在会上表示，抓好资本市场支持民营企业发展的各项任务的落实落地，推动注册制改革走深走实，优化并购重组小额快速...', '报告提出加快地方政府专项债券发行使用，研究扩大投向领域和用作项目资本金范围，持续加强专项债券项目储备和投后管理，提升专项债券资金...', '中国人民银行金融市场司副司长马贱阳在会上介绍说，正抓紧研究制定金融支持民营经济发展政策举措，相关措施要求金融机构制定民营企业年...']",220.0,0.0031948383494181
2023-05-15,"['【金融街发布】人民银行发布2023年第一季度中国货币政策执行报告', '【金融街发布】人民银行上海总部：4月末境外机构持有银行间市场债券3.17万亿元', '【金融街发布】第一季度银行间外汇市场人民币直接交易成交活跃 流动性平稳', '【金融街发布】外汇局：经常项下跨境资金流动继续发挥稳定外汇市场的基础作用', '【金融街发布】外汇局：4月银行结汇1869亿美元 售汇1815亿美元', '【金融街发布】内地与香港“互换通”业务正式上线']","['总的看，今年以来货币政策坚持稳健取向，实现了较好的调控效果，有力支持经济发展恢复向好。', '截至2023年4月末，境外机构持有银行间市场债券3.17万亿元，约占银行间债券市场总托管量的2.5%。', '《2023年第一季度中国货币政策执行报告》显示，第一季度，银行间外汇市场人民币直接交易成交较为活跃，流动性平稳，降低了微观经济主体的汇...', '随着主要发达经济体货币政策紧缩幅度放缓，有关外溢影响将逐步减弱，同时近年来我国外汇市场韧性显著增强，市场成熟度以及市场主体理性程...', '2023年4月，银行结汇1869亿美元，售汇1815亿美元。2023年1-4月，银行累计结汇7329亿美元，累计售汇7427亿美元。', '“互换通”境内外投资者可经由内地与香港金融市场基础设施机构在交易、清算、结算等方面互联互通的机制安排，在不改变交易习惯、有效遵从两...']",225.0,0.0032145928655902
2022-09-08,[],[],226.0,0.0032153371635213
2022-12-20,"['【金融街发布】人民银行：2022年三季度末金融业机构总资产413.46万亿元 同比增长10.1%', '【金融街发布】银保监会消保局：警惕不法贷款中介诱导消费者违规转贷的风险']","['其中，银行业机构总资产为373.88万亿元，同比增长10.2%；证券业机构总资产为12.87万亿元，同比增长7.3%；保险业机构总资产为26.71万亿元，同比增长9.8%。', '银保监会消保局提醒广大消费者，认清转贷操作的不良后果和风险隐患，增强风险防范意识，维护自身合法权益。']",237.0,0.0032712489131833
2022-03-30,[],[],238.0,0.0032779004546576
2023-08-25,['【金融街发布】证监会：提高重组市场效率 发行股份购买资产财务资料有效期拟从“6+1”改成“6+3”'],['本次修改涉及《26号准则》第69条相关内容。一是明确发股类重组项目财务资料有效期特别情况下可适当延长，延长时间至多不超过3个月。二是明...'],255.0,0.0033470389727255
2022-08-23,[],[],256.0,0.0033481317382161
2022-01-10,[],[],260.0,0.0033621834894066
2021-10-20,[],[],266.0,0.0033801839564451
2023-09-07,"['【金融街发布】8月末外汇储备报31601亿美元 未来有望保持基本稳定', '【金融街发布】外汇局：截至8月末外储规模为31601亿美元']","['随着经济持续恢复，市场预期提振，外汇市场有望维持稳定运行，外汇储备规模也会逐步趋稳。', '汇率折算和资产价格变化等因素综合作用，当月外汇储备规模下降。']",276.0,0.0034144574268256
2021-12-01,[],[],282.0,0.0034330928212196
2022-02-10,[],[],288.0,0.0034581189148667
2022-12-01,"['【金融街发布】银保监会：2023年1月1日起在10个省（市）开展商业养老金业务试点', '【金融街发布】人民银行张青松：深入贯彻落实反电信网络诈骗法 推动“资金链”治理再上新台阶']","['银保监会发布通知，自2023年1月1日起，在北京市、上海市、江苏省、浙江省、福建省、山东省、河南省、广东省、四川省、陕西省等10个省（市）开展商业养老金业务试点。试点期限暂定一年。', '人民银行党委委员、副行长张青松撰文指出，打击治理电信网络诈骗犯罪具有长期性、艰巨性、复杂性，金融行业要充分发挥法治引领作用，推动“资金链”治理再上新台阶，以实际行动守护人民群众“钱袋子”。']",299.0,0.0034773820331414
2022-10-31,"['【金融街发布】央行：截至9月末债券市场托管余额为143.9万亿元', '【金融街发布】人民银行：9月债市共发行债券5.2万亿元 沪市日均交易量环比减少24%', '【金融街发布】易纲：人民银行正与香港金融管理局以及其他货币当局就CBDC开展合作']","['截至9月末，债券市场托管余额为143.9万亿元。其中，国债托管余额24.3万亿元，地方政府债券托管余额34.5万亿元，金融债券托管余额33.9万亿元，公司信用类债券托管余额32.2万亿元。', '9月，债券市场共发行各类债券52015.9亿元；银行间质押式回购月加权平均利率为1.46%，环比上升21个基点；沪市日均交易量为3141.4亿元，环比减少24.1%；深市日均交易量为4156.7亿元，环比减少30.0%。', '人民银行行长易纲指出，人民银行正在与香港金融管理局以及其他货币当局就央行数字货币（CBDC）开展合作。希望此类合作能够更好地服务于国际国内市场需求，并有助于巩固香港作为国际金融中心的地位。']",302.0,0.0034865157376188
2022-06-27,[],[],310.0,0.0035081873512711
2021-06-10,[],[],314.0,0.003517902105482
2022-05-20,[],[],321.0,0.0035408357854108
2021-06-28,[],[],327.0,0.0035489662075255
2023-04-26,"['【金融街发布】银保监会：一季度末银行业金融构资产总额397.3万亿元 同比增长11％', '【金融街发布】财政部：3月全国发行地方政府债券8900亿元']","['一季度末，银行业金融机构资产总额397.3万亿元，同比增长11%。保险公司总资产28.4万亿元，同比增长10.5%。', '财政部26日公布2023年3月地方政府债券发行和债务余额情况。数据显示，3月，全国发行地方政府债券8900亿元，其中一般债券2548亿元、专项债券...']",332.0,0.0035566033957628
2021-02-19,[],[],334.0,0.0035633839544952
2021-11-01,[],[],335.0,0.0035646931733532
2022-04-01,[],[],338.0,0.0035818507911887
2022-06-10,[],[],339.0,0.0035858101762308
2022-07-25,[],[],342.0,0.0035893873188921
2022-12-05,[],[],348.0,0.0036094325397121
2021-07-20,[],[],355.0,0.0036258088017478
2021-08-25,[],[],358.0,0.0036344601850881
2021-04-01,[],[],365.0,0.0036664885686061
2021-06-25,[],[],368.0,0.0036689256851573
2022-07-01,[],[],371.0,0.0036848888420618
2023-03-10,"['【金融街发布】人民银行：2月社会融资规模增量3.16万亿元 比上年同期多1.95万亿元', '【金融街发布】人民银行：2月M2货币供应同比增长12.9%']","['初步统计，2023年2月社会融资规模增量为3.16万亿元，比上年同期多1.95万亿元。初步统计，2023年2月末社会融资规模存量为353.97万亿元，同比...', '2月末，广义货币(M2)余额275.52万亿元，同比增长12.9%，增速分别比上月末和上年同期高0.3个和3.7个百分点。2月份人民币贷款增加1.81万亿元...']",376.0,0.0036936345242952
2022-05-31,[],[],378.0,0.0036977717701477
2022-09-02,[],[],379.0,0.0037004409939798
2023-11-02,"['【金融街发布】人民银行、外汇局：坚持金融服务实体经济 深化利率汇率市场化改革', '【金融街发布】推动高质量发展 完善防控风险机制——证监会研究贯彻落实中央金融工作会议精神措施']","['会议强调，始终保持货币政策的稳健性，更加注重做好跨周期和逆周期调节，充实货币政策工具箱；深化利率汇率市场化改革，健全市场化利率形成、调控和传导机制，坚持市场供求在汇率形成中发挥决定性作用。', '中国证监会召开党委（扩大）会议，传达学习中央金融工作会议精神，研究贯彻落实措施。']",383.0,0.0037111451623196
2021-11-25,[],[],385.0,0.003711603682274
2022-08-12,[],[],386.0,0.0037117647487247
2023-07-20,"['【金融街发布】交易商协会创新推出混合型科创票据', '【金融街发布】财政部将8月在港发行人民币国债规模调高至120亿元', '【金融街发布】国家金融监督管理总局省市两级派出机构统一挂牌', '【金融街发布】监管部门上调跨境融资宏观审慎调节参数 进一步释放汇率维稳信号', '【金融街发布】跨境融资宏观审慎调节参数上调至1.5']","['为科技型企业提供全生命周期的多元化接力式金融服务，持续加大科技型企业融资支持力度，创新推出混合型科创票据，7月20日，首批项目正式披...', '财政部曾经公告，今年将在香港分四期发行共300亿元人民币国债，规模分别为120亿元、60亿元、60亿元及60亿元。与公告相比，8月的发行规模被调...', '7月20日上午，国家金融监督管理总局31家省级监管局和5家计划单列市监管局、306家地市监管分局统一挂牌，标志着金融监管体制改革迈出重要步伐，取得阶段性成效。', '中银证券全球首席经济学家管涛表示，在当前外汇形势下，上调跨境融资宏观审慎调节参数，将鼓励资本流入，进一步释放汇率维稳信号。', '为进一步完善全口径跨境融资宏观审慎管理，继续增加企业和金融机构跨境资金来源，引导其优化资产负债结构，中国人民银行、国家外汇局决定...']",390.0,0.0037263137845977
2022-02-07,[],[],394.0,0.0037323442246524
2023-11-22,['【金融街发布】四部门：大力支持实施创新驱动发展战略 把更多金融资源用于促进科技创新'],['要聚焦科技创新的重点领域和金融服务的短板弱项，深化金融供给侧结构性改革，推动完善包括信贷、债券、股票、保险、创业投资、融资担保在内全...'],402.0,0.0037817724561909
2021-04-20,[],[],408.0,0.0037923360353243
2021-10-25,[],[],409.0,0.0037940663415199
2021-03-18,[],[],410.0,0.0038018322542988
2023-12-20,['【金融街发布】2024年1月2日起推出澳门元外汇交易相关服务'],['中国外汇交易中心将于2024年1月2日起在银行间外汇市场开展人民币对澳门元、美元和港元对澳门元交易。'],413.0,0.0038065570414754
2021-11-15,[],[],415.0,0.0038080597347172
2021-04-23,[],[],417.0,0.0038153910506129
2021-06-01,[],[],418.0,0.0038206981509689
2021-04-28,[],[],431.0,0.0038641670083037
2021-02-18,[],[],433.0,0.0038688395183227
2021-07-15,[],[],434.0,0.0038692295428395
2021-04-15,[],[],435.0,0.0038729751437874
2022-06-30,[],[],440.0,0.0038860605918957
2022-02-28,[],[],443.0,0.0038924675708926
2021-12-10,[],[],459.0,0.0039630250953113
2021-06-30,[],[],464.0,0.0039802955678621
2021-05-28,[],[],474.0,0.0040227071547027
2022-11-30,['【金融街发布】银保监会：将公司治理监管评估等级为D级及以下银保机构列为重点监管对象'],['《办法》进一步优化评估机制。根据评估分类结果，差异化配置评估资源，原则上银行保险机构每年至少开展一次评估，但对评估结果为B级（良好）及以上的机构，可适当降低评估频率。'],477.0,0.0040381195776738
2021-03-31,[],[],479.0,0.0040445032797334
2021-01-20,[],[],484.0,0.0040634647189042
2022-05-05,[],[],485.0,0.0040708891279339
2021-12-20,[],[],488.0,0.0040934417851621
2021-07-05,[],[],490.0,0.0040976200315632
2021-03-05,[],[],495.0,0.0041263915699619
2021-03-25,[],[],498.0,0.004140015674454
2021-09-15,[],[],501.0,0.0041489211287949
2021-08-05,[],[],505.0,0.004171828681299
2022-05-10,[],[],506.0,0.0041840989049669
2022-11-15,"['【金融街发布】银保监会：三季度末我国银行业金融机构本外币资产总额同比增长10.2%', '【金融街发布】央行上海总部：10月新增4家境外机构主体进入银行间债券市场', '【金融街发布】外汇局：境外投资者在我国长期投资兴业以及配置人民币资产的意愿总体稳定', '【金融街发布】交易商协会发布新版非金融企业债务融资工具注册专家管理办法', '【金融街发布】外汇局：10月银行结汇1701亿美元 售汇1820亿美元', '【新华解读】MLF缩量+OMO放量+PSL投放 央行精细化操作平衡中长期及短期流动性', '【新华解读】11月MLF“缩量平价”续做 专家：5年期以上LPR仍有下调空间']","['银保监会数据显示，2022年三季度末，我国银行业金融机构本外币资产总额373.9万亿元，同比增长10.2%；保险公司总资产26.7万亿元，较年初增加1.8万亿元，较年初增长7.3%。', '中国人民银行上海总部15日公布的2022年10月份境外机构投资银行间债券市场简报显示，截至10月末，境外机构持有银行间市场债券3.38万亿元，约占银行间债券市场总托管量的2.7%。', '国家外汇管理局副局长、新闻发言人王春英表示，10月，外商直接投资资本金保持净流入，外资在境内债券市场的投资延续恢复态势，体现了我国涉外经济发展的韧性，显示境外投资者在我国长期投资兴业以及配置人民币资产的意愿总...', '注册专家由投资者、承销商、会计师事务所、律师事务所、评级机构和其他机构等代表组成，其中投资者代表占比不低 于50%。', '国家外汇管理局统计数据显示，2022年10月，银行结汇12125亿元人民币，售汇12971亿元人民币。按美元计值，2022年10月，银行结汇1701亿美元，售汇1820亿美元。', '面对万亿级的MLF到期以及税期高峰的双重冲击，央行开展了MLF缩量+OMO放量的组合操作，叠加此前PSL及科技创新再贷款等工具投放，中长期和短期流动性均得到有效补充。', '分析人士预计，11月MLF利率不动，但当月5年期LPR报价有可能再度下调15个基点；9月商业银行启动新一轮银行存款利率下调过程，为报价行下调5年期LPR报价加点提供动力，四季度居民房贷利率有望持续下行。']",508.0,0.0041947059972689
2023-02-28,[],[],509.0,0.0041995394609962
2021-12-15,[],[],519.0,0.0042546353617282
2021-03-12,[],[],526.0,0.0042721065061663
2021-04-30,[],[],528.0,0.0042944787034273
2022-03-10,[],[],531.0,0.0043032505372651
2021-05-20,[],[],534.0,0.0043176796533314
2021-02-10,[],[],535.0,0.0043244149000669
2021-02-23,[],[],539.0,0.0043370449002619
2021-10-15,[],[],543.0,0.0043534159445431
2021-03-01,[],[],547.0,0.0043901159575785
2021-09-10,[],[],549.0,0.0043965017465786
2021-06-15,[],[],551.0,0.0044197256072755
2022-09-19,[],[],554.0,0.0044483540975647
2021-01-15,[],[],556.0,0.0044616144778063
2021-11-05,[],[],559.0,0.0044677435596907
2022-10-26,['【金融街发布】人民银行上海总部：6月末长三角地区本外币各项贷款余额同比增长14.3%'],['6月末，长三角地区本外币各项贷款余额为54.6万亿元，占全国比重为25.7%；同比增长14.3%，增速比全国水平高3.5个百分点。1-6月，上海、浙江、江苏人民币贷款加权平均利率分别同比下降34个、19个、24个基点。'],561.0,0.0044815190334805
2021-09-01,[],[],567.0,0.0045494288195364
2022-11-10,"['【新华解读】10月新增人民币贷款6152亿元 企业中长期贷款仍为主要增长点', '【金融街发布】证监会：进一步扩大REITs试点范围 尽快覆盖到新能源等领域', '【金融街发布】人民银行：1-10月社融规模增量累计为28.7万亿元 比上年同期多2.31万亿元', '【金融街发布】人民银行：10月末社融规模存量为341.42万亿元 同比增长10.3%', '【金融街发布】人民银行：10月新增人民币贷款6152亿元 月末M2同比增长11.8%', '【金融街发布】银保监会发布《保险保障基金管理办法》']","['专家表示，伴随着宏观经济积极因素不断积累、企业经营预期持续改善、基建和制造业相关融资需求发力等，在9月信贷大幅冲量后，10月企业部门中长贷增量仍然抢眼，说明市场主体内生信用需求稳步恢复。', '监管部门人士表示，证监会将继续抓好REITs常态化发行十条措施的落地实施，促进盘活存量资产，扩大有效投资。 具体而言，推动更多优质项目发行上市，进一步扩大REITs试点范围，尽快覆盖到新能源、水利、新型基础设施等领域。', '初步统计，2022年10月社会融资规模增量为9079亿元，比上年同期少7097亿元。1-10月，社会融资规模增量累计为28.7万亿元，比上年同期多2.31万亿元。', '初步统计，2022年10月末，社会融资规模存量为341.42万亿元，同比增长10.3%。其中，对实体经济发放的人民币贷款余额为209.84万亿元，同比增长10.9%；政府债券余额为59.25万亿元，同比增长16%。', '10月末M2同比增长11.8%，增速比上月末低0.3个百分点，比上年同期高3.1个百分点。1-10月，人民币贷款累计增加18.7万亿元，同比多增1.15万亿元。', '《管理办法》修改了保险保障基金筹集条款，调整保险保障基金暂停缴纳上限，将财产保险公司、人身保险公司的暂停缴纳上限分别由占公司总资产的6%、1%调整为占行业总资产的6%、1%。']",570.0,0.0045778698629417
2021-02-25,[],[],574.0,0.00461419936268
2021-02-01,[],[],577.0,0.0046339032252063
2022-01-20,[],[],579.0,0.0046389119750204
2021-08-20,[],[],584.0,0.0046765840683768
2022-04-20,[],[],587.0,0.0046903742375113
2021-11-30,[],[],589.0,0.0047004814053444
2022-08-31,[],[],596.0,0.0047659615397065
2021-11-10,[],[],602.0,0.0047880856925296
2021-05-10,[],[],611.0,0.0048326136272427
2022-04-15,[],[],614.0,0.0048504785722185
2022-06-22,[],[],619.0,0.0048997533044711
2021-01-13,[],[],624.0,0.0049532632105921
2021-01-26,[],[],628.0,0.0050011481952352
2021-08-30,[],[],632.0,0.0050982515559867
2021-03-10,[],[],635.0,0.0051564731404891
2022-11-01,[],[],636.0,0.0051652935791005
2021-02-26,[],[],637.0,0.0051682539308313
2021-02-08,[],[],642.0,0.0052222237803985
2023-04-21,"['【金融街发布】证监会：对欺诈发行等违法犯罪行为实行行政、民事、刑事立体惩处', '【金融街发布】证监会、国家发改委发布企业债券发行审核职责划转过渡期工作安排', '【金融街发布】外汇局：我国宏观基本面和外汇市场内在韧性支撑外汇市场稳中向好', '【金融街发布】外汇局：便利化政策扩面提质 外贸市场“越诚信越便利、越合规越自主”', '【金融街发布】外汇局：我国外汇市场开局平稳 人民币汇率小幅升值']","['证监会表示，坚决贯彻落实党中央国务院对资本市场违法犯罪行为“零容忍”要求，推动对欺诈发行等违法犯罪行为实行行政、民事、刑事立体惩处，...', '证监会指定中央国债登记结算有限责任公司负责受理工作，中央结算公司、中国银行间市场交易商协会负责审核工作。对于已受理未注册的企业债...', '国家外汇管理局副局长、新闻发言人王春英21日在国新办一季度外汇收支数据发布会上表示，我国外汇市场运行取得良好开局，我国宏观基本面和...', '国家外汇管理局副局长、新闻发言人王春英21日在国新办一季度外汇收支数据发布会上表示，外汇局将深入推进外汇领域改革开放，以高质量的便...', '外汇局副局长、新闻发言人王春英在新闻发布会上表示，一季度，我国外汇市场开局平稳，人民币汇率小幅升值，跨境资金流动更趋均衡。经常账户...']",643.0,0.0052336315258737
2021-01-11,[],[],646.0,0.0052519816985731
2022-02-15,[],[],647.0,0.0052564032166904
2021-03-15,[],[],652.0,0.0052934933033511
2021-07-28,[],[],657.0,0.0054067303910828
2023-05-25,[],[],658.0,0.0054573798996779
2022-07-12,[],[],659.0,0.0054724551210318
2023-05-10,['【金融街发布】李云泽同志任国家金融监督管理总局党委书记'],['中央组织部有关负责同志宣布了中央决定：李云泽同志任国家金融监督管理总局党委书记。'],665.0,0.0055236064661426
2022-05-25,[],[],666.0,0.0055355296379248
2022-03-25,[],[],668.0,0.0056262858045745
2023-12-05,[],[],674.0,0.0058534818264376
2021-08-10,[],[],678.0,0.0060398381587634
2021-01-28,[],[],680.0,0.0061344595055542
2022-09-30,"['【新华解读】央行下调首套个人住房公积金贷款利率 助力更好满足刚性和改善性住房需求', '【新华解读】监管出台新规 推动动产和权利融资业务健康发展']","['在业内看来，此次下调首套个人住房公积金贷款利率，不仅有利于更好地配合与住房相关的商业按揭贷款利率的下行趋势，还有利于进一步提升借款和还款便利度，对满足刚性和改善性住房需求有支撑作用。', '业内认为，《关于推动动产和权利融资业务健康发展的指导意见》以进一步营造公平便利营商环境为导向，提出了动产融资业务的总体要求和基本原则，推动银行机构加大服务力度、深化业务创新、提升风控能力、强化组织实施。']",681.0,0.0061979833244661
2022-09-23,[],[],683.0,0.0062132196976018
2022-09-28,[],[],687.0,0.0064286456804951
2022-07-05,[],[],690.0,0.0065715980098014
2021-02-03,[],[],692.0,0.0066196768550936
2022-07-15,[],[],697.0,0.0069441420938073
2022-01-28,[],[],702.0,0.0073205637409113
2021-02-05,[],[],703.0,0.0074243835851507
2022-06-15,[],[],705.0,0.0079536021288323
2022-01-25,[],[],710.0,0.008952751487084
2021-07-01,[],[],712.0,0.0091351728825748
2022-08-02,[],[],714.0,0.0101088816729953
2022-03-15,[],[],721.0,0.0164574125974975
2022-04-25,[],[],722.0,0.0165864463082513
2021-01-04,[],[],723.0,0.0290206035111804
