date,loss_ratio
2023-09-12,0.0020305114515787
2023-09-11,0.0021012013687727
2023-11-20,0.0021181315543339
2023-09-28,0.002124166654695
2023-11-15,0.0021661881226141
2023-10-10,0.0021692754793525
2023-10-12,0.0021903745660278
2023-09-25,0.0022144353022091
2023-09-19,0.0022311211474174
2023-09-22,0.0022350288256407
2023-12-04,0.0022400674125517
2023-01-20,0.0022413974389538
2023-07-25,0.0022441992263899
2023-08-10,0.0022480821464581
2023-09-06,0.0022495558981402
2023-07-11,0.002262301445013
2023-02-24,0.0022623106375581
2023-07-18,0.0022636730416136
2023-12-12,0.0022790460457354
2023-10-13,0.0022866292618718
2023-11-23,0.0023004447849881
2023-08-17,0.0023157302733059
2023-08-15,0.0023427724584522
2023-11-27,0.0023513026128877
2023-08-03,0.0023518225468962
2023-02-09,0.0023531505084653
2023-11-01,0.0023644346389074
2023-02-22,0.0023656512236325
2023-07-13,0.0023863506339585
2023-07-10,0.002388518078128
2023-12-27,0.002395313008681
2023-05-22,0.0024011975941292
2023-11-03,0.0024019083005784
2023-08-09,0.0024089813793371
2023-06-05,0.0024090856009577
2023-01-18,0.0024111468998672
2023-03-01,0.0024141135952117
2023-07-06,0.0024216280904837
2023-11-09,0.0024226880117311
2023-11-17,0.0024254721722805
2023-07-03,0.002427838983161
2023-10-09,0.0024291767892909
2023-07-19,0.0024355974802025
2023-12-18,0.0024372485329071
2023-07-28,0.0024542640816734
2023-08-01,0.002466262385358
2023-09-18,0.0024684943780852
2023-08-31,0.0024698022271248
2023-03-22,0.0024792901208048
2023-11-29,0.0024814658803071
2023-10-24,0.0024885606789853
2023-03-03,0.0024941880575604
2023-01-10,0.002494464125568
2023-05-18,0.0024958361083073
2023-03-06,0.0024958543617983
2023-07-24,0.0024996405746845
2023-11-21,0.0025130799188045
2023-11-06,0.0025188852318753
2023-02-10,0.002520952370733
2023-12-11,0.0025263053078564
2023-01-17,0.0025316402629811
2023-09-04,0.0025472224933186
2023-03-24,0.0025497631902452
2023-01-05,0.0025544058195257
2023-02-27,0.0025663868892812
2023-06-13,0.0025665762925516
2023-02-15,0.0025669413285227
2023-06-27,0.0025674999942006
2023-07-14,0.002568646918709
2023-08-04,0.0025764545855561
2023-01-30,0.0025782973058003
2023-01-09,0.0025873711937784
2023-09-05,0.0025988908291844
2023-02-14,0.0026112154998776
2023-02-13,0.0026168612465141
2023-04-18,0.0026239101264465
2023-03-15,0.0026266776798742
2023-03-31,0.0026270027144548
2023-11-10,0.0026322164457118
2023-04-17,0.0026392554010854
2023-07-04,0.0026401098649208
2023-04-12,0.0026417771672527
2023-06-02,0.0026422815954906
2023-07-21,0.0026424846879543
2023-01-31,0.0026436242950195
2023-03-02,0.0026453709490345
2023-07-26,0.0026454914713055
2023-02-20,0.0026487612157258
2023-12-01,0.0026552090695996
2023-12-26,0.0026676671817759
2023-05-29,0.0026710881520437
2023-10-18,0.0026769719137693
2023-10-20,0.0026800679741092
2023-06-16,0.0026865603224811
2023-01-19,0.0026927135921992
2023-02-02,0.0027006754189285
2022-03-02,0.0027050051612674
2023-08-14,0.0027055052470334
2023-04-07,0.0027166561729181
2023-05-19,0.0027210973983155
2023-02-03,0.0027217558391169
2023-01-16,0.0027252340879027
2023-03-09,0.0027297501854463
2023-06-28,0.0027313369264777
2023-11-24,0.0027332576819816
2023-04-03,0.0027355951741307
2023-12-25,0.0027451635486658
2023-06-19,0.0027569916804401
2022-12-02,0.0027572617463421
2023-04-14,0.0027576325582856
2023-05-08,0.0027599442309931
2023-08-08,0.0027613191244636
2023-06-14,0.0027646262446087
2023-06-30,0.0027666409275175
2023-05-16,0.0027746071687196
2023-07-07,0.0027796072138731
2023-12-15,0.0027813432738647
2023-09-14,0.0027833398031577
2023-09-01,0.0027840426783688
2023-01-06,0.0027909660619156
2023-01-04,0.0027950065765
2023-05-30,0.0027967565388774
2023-12-06,0.0028027619238023
2023-06-01,0.0028091483085899
2023-11-30,0.0028120509736543
2023-09-26,0.0028197525873923
2022-12-26,0.0028222282085416
2023-08-02,0.0028222404685574
2023-06-15,0.0028246626414589
2023-07-27,0.0028275904127247
2022-08-11,0.0028301455652744
2023-05-26,0.002833588135159
2023-03-16,0.0028353810973523
2022-02-23,0.0028379456728362
2023-07-31,0.002850572257283
2023-04-04,0.0028602561772421
2023-11-07,0.0028616428503632
2023-05-17,0.0028653317522914
2022-11-29,0.0028664119036118
2023-03-23,0.0028766571948834
2022-10-18,0.0028838997588392
2023-01-12,0.002889806651527
2023-05-04,0.0028945853261787
2023-06-08,0.0028999434841718
2023-10-25,0.0029022320375691
2022-08-16,0.0029036266466353
2023-09-08,0.0029077531669662
2022-10-17,0.0029154816872031
2023-01-03,0.0029211616831856
2023-08-07,0.0029273990864717
2022-09-14,0.0029298492344969
2023-12-21,0.0029337133527641
2022-12-30,0.0029373778174493
2023-02-01,0.0029398744762766
2022-11-04,0.0029399502446816
2022-07-27,0.0029448147085056
2022-12-27,0.002947331780022
2023-06-29,0.0029476284081388
2022-07-20,0.002959800657007
2023-12-14,0.0029678102971885
2022-12-12,0.0029706392566336
2023-03-27,0.0029709488006699
2022-08-15,0.0029714621330191
2023-04-11,0.0029784089940761
2023-11-14,0.0029797836754365
2023-05-05,0.0029880368920843
2022-12-28,0.0029938638534393
2022-09-09,0.0030032081332908
2021-04-19,0.0030050554468793
2022-11-24,0.0030102956431481
2023-11-28,0.0030104302063829
2023-03-30,0.0030117858714387
2023-04-28,0.0030145857469668
2023-02-06,0.0030165090839513
2021-05-25,0.0030176857233713
2023-06-12,0.0030180228748965
2022-02-09,0.0030186394659419
2022-09-07,0.0030256271308042
2023-06-20,0.0030324303757723
2023-03-21,0.0030359755946198
2023-03-17,0.0030457409674422
2023-03-20,0.0030477501360359
2023-09-21,0.0030523433263052
2023-07-05,0.0030616995057459
2023-10-30,0.0030684230264167
2022-10-13,0.0030715255274788
2023-05-11,0.0030769096920755
2022-08-22,0.0030826150726895
2022-09-13,0.0030924647576547
2023-04-20,0.0030946392916395
2023-02-08,0.0030952793819766
2022-08-17,0.0030979314413274
2022-10-14,0.003099474468359
2022-08-08,0.0031090787228254
2022-03-01,0.0031109763294183
2023-10-11,0.0031127258435546
2023-10-27,0.0031151152948657
2023-04-19,0.0031264940126539
2022-08-30,0.0031276952445972
2021-12-08,0.0031297469597177
2023-04-06,0.0031332527730801
2022-07-07,0.0031367471969824
2022-11-23,0.0031434958677245
2022-12-21,0.0031477822056258
2022-01-12,0.0031493931100551
2022-11-07,0.0031522020807528
2023-09-27,0.003154397403608
2022-08-18,0.0031562648883832
2023-09-20,0.0031569945818806
2023-03-29,0.0031609810942231
2023-08-22,0.0031654909419019
2022-11-16,0.0031659960643133
2022-07-19,0.0031755264266301
2023-05-31,0.0031762598927368
2022-11-25,0.0031792392623068
2023-11-08,0.0031843807066667
2022-12-15,0.0031845227568618
2023-12-22,0.0031941125153341
2023-08-30,0.0031948383494181
2023-10-31,0.0031963281790092
2021-10-19,0.0032044530854675
2022-07-28,0.0032099819562096
2022-07-18,0.0032123492336885
2023-05-15,0.0032145928655902
2022-09-08,0.0032153371635213
2023-03-13,0.0032154398792706
2023-06-07,0.0032352208800263
2022-12-14,0.003245621675906
2022-12-08,0.0032516092925557
2022-11-03,0.0032528256230601
2021-04-16,0.0032582363242778
2021-09-07,0.0032606043136975
2021-11-19,0.0032659339001183
2023-08-29,0.0032668896843301
2022-12-13,0.0032679640377028
2022-12-20,0.0032712489131833
2022-03-30,0.0032779004546576
2023-11-13,0.0032793835926583
2022-05-23,0.0032938929378391
2023-01-11,0.0032987547432825
2022-09-06,0.0032990145891573
2021-11-22,0.0032994503066043
2022-09-22,0.0033003453905658
2023-10-17,0.0033037094379961
2022-12-07,0.0033112530830307
2022-02-25,0.0033117883720577
2022-08-29,0.0033206531524724
2021-05-26,0.0033249035053587
2021-07-07,0.0033346609308657
2023-02-23,0.003339811843512
2021-03-17,0.0033410092574893
2021-12-14,0.0033443563897067
2023-06-26,0.0033466373779594
2023-08-25,0.0033470389727255
2022-08-23,0.0033481317382161
2021-12-30,0.0033481527197677
2022-11-22,0.0033572706510389
2023-03-28,0.0033582590441604
2022-01-10,0.0033621834894066
2021-12-13,0.0033631302004067
2022-02-17,0.0033635540649828
2021-11-09,0.0033694092200991
2023-11-16,0.0033709783976965
2022-03-03,0.0033754966134192
2021-10-20,0.0033801839564451
2022-08-10,0.0033892253879128
2022-09-20,0.0033917553230509
2021-03-26,0.0033951903759886
2022-01-17,0.0034015228129922
2022-10-11,0.0034060764796868
2022-06-20,0.0034082229037198
2022-10-21,0.0034083595996992
2021-12-28,0.0034103636079652
2021-04-22,0.0034108485852804
2023-09-07,0.0034144574268256
2023-04-10,0.0034150212783146
2021-12-09,0.0034183864655337
2023-01-13,0.0034191064601092
2021-04-07,0.0034204487828153
2021-03-22,0.0034275294301274
2021-12-01,0.0034330928212196
2021-11-24,0.0034410960466045
2022-08-01,0.0034432673716623
2021-11-17,0.0034479274745674
2021-04-06,0.0034514592388105
2023-02-17,0.0034546613480296
2022-02-10,0.0034581189148667
2021-05-24,0.003461420276954
2021-11-11,0.0034656643868582
2021-12-16,0.0034675397317928
2023-04-13,0.0034694255833121
2021-11-04,0.0034696703511359
2021-11-08,0.0034705908997511
2023-03-07,0.0034714226618305
2021-07-12,0.0034729956095816
2021-08-23,0.0034750709192861
2023-06-06,0.0034761999854257
2022-12-01,0.0034773820331414
2022-11-21,0.0034780627148853
2022-06-28,0.0034805297556992
2022-10-31,0.0034865157376188
2021-07-21,0.0034869382308874
2022-09-01,0.0034893354264386
2023-06-09,0.0034912373405599
2022-12-22,0.0034921007124488
2023-05-09,0.0034939467258661
2022-05-13,0.0034940132395668
2022-12-19,0.0034956017919295
2022-06-27,0.0035081873512711
2021-05-21,0.0035096376887248
2022-11-14,0.0035101853607505
2022-12-16,0.003515885311711
2021-06-10,0.003517902105482
2021-11-23,0.0035202806410741
2021-11-12,0.0035259491278817
2022-06-16,0.0035326742978102
2021-12-21,0.0035350246322969
2021-04-21,0.0035376623916936
2022-06-24,0.0035391810040649
2022-05-20,0.0035408357854108
2022-10-25,0.0035414788798413
2021-04-14,0.0035430093254044
2022-07-08,0.0035441425300065
2021-08-11,0.003545299423326
2021-05-19,0.0035462501873043
2021-06-28,0.0035489662075255
2021-05-12,0.0035512431965087
2021-06-21,0.0035518251063797
2021-09-06,0.0035533147841802
2022-06-07,0.0035541822884724
2023-04-26,0.0035566033957628
2022-02-18,0.0035584490019859
2021-02-19,0.0035633839544952
2021-11-01,0.0035646931733532
2021-05-18,0.0035667999098405
2022-07-14,0.0035724019537336
2022-04-01,0.0035818507911887
2022-06-10,0.0035858101762308
2022-11-02,0.0035868744697086
2022-05-26,0.0035886242210582
2022-07-25,0.0035893873188921
2021-05-27,0.0035910030561411
2022-08-05,0.0036004023949462
2022-06-02,0.0036026884106469
2022-03-23,0.003604789056108
2022-02-21,0.0036093459557579
2022-12-05,0.0036094325397121
2023-12-07,0.0036104796103015
2022-03-04,0.0036130723061587
2022-09-29,0.003613745350321
2022-01-06,0.0036182707871535
2021-05-14,0.0036203358741968
2021-05-31,0.0036244274709013
2021-07-20,0.0036258088017478
2021-07-09,0.0036273654306177
2021-05-06,0.0036290075147661
2021-08-25,0.0036344601850881
2021-10-11,0.0036361535924403
2022-06-17,0.003642938469555
2021-10-29,0.0036530331140809
2021-04-09,0.0036555989890973
2022-01-13,0.0036590179550382
2022-01-24,0.0036611429520073
2021-04-01,0.0036664885686061
2022-09-26,0.0036670375860157
2021-12-22,0.0036687990052214
2021-06-25,0.0036689256851573
2021-12-23,0.0036710637255553
2022-01-26,0.0036727475390688
2022-07-01,0.0036848888420618
2021-03-03,0.0036875658483862
2021-10-08,0.0036876131907596
2022-01-11,0.0036886417692103
2021-10-26,0.0036905013638556
2023-03-10,0.0036936345242952
2021-04-02,0.0036971333428638
2022-05-31,0.0036977717701477
2022-09-02,0.0037004409939798
2021-09-08,0.0037021488797421
2022-11-09,0.0037054431869846
2021-10-13,0.0037085131554965
2023-11-02,0.0037111451623196
2021-11-29,0.0037114676645595
2021-11-25,0.003711603682274
2022-08-12,0.0037117647487247
2022-12-06,0.003717032381424
2021-11-03,0.0037186260262139
2022-08-26,0.0037245641093535
2023-07-20,0.0037263137845977
2021-05-17,0.0037277261322765
2021-11-26,0.0037283550467685
2023-04-24,0.0037299384420281
2022-02-07,0.0037323442246524
2022-01-04,0.0037326734897131
2021-09-13,0.0037339856320572
2021-12-03,0.0037416751192006
2021-08-04,0.003758881034372
2022-08-24,0.0037624574969339
2022-02-11,0.003767302526624
2023-12-13,0.0037693308932844
2023-11-22,0.0037817724561909
2021-07-13,0.0037838143067577
2021-10-21,0.0037858413156538
2022-07-26,0.0037900482167528
2022-05-09,0.0037910512585955
2021-06-23,0.003792205022403
2021-04-20,0.0037923360353243
2021-10-25,0.0037940663415199
2021-03-18,0.0038018322542988
2022-08-09,0.003802409735833
2022-09-21,0.003803063100606
2023-12-20,0.0038065570414754
2022-06-06,0.0038072475596669
2021-11-15,0.0038080597347172
2021-08-09,0.0038142042384589
2021-04-23,0.0038153910506129
2021-06-01,0.0038206981509689
2021-01-18,0.003825480353456
2023-09-15,0.0038256744873137
2021-09-02,0.0038299574154647
2021-09-09,0.0038323082275005
2021-09-28,0.0038388048959634
2021-12-27,0.0038394079557028
2023-02-21,0.0038411888680753
2021-06-02,0.0038467202765167
2021-10-14,0.0038479378548659
2021-07-22,0.0038539958663093
2023-05-12,0.0038590348923145
2021-12-29,0.0038629588060845
2021-04-28,0.0038641670083037
2021-05-13,0.0038655229627668
2021-02-18,0.0038688395183227
2021-07-15,0.0038692295428395
2021-04-15,0.0038729751437874
2023-07-12,0.0038741242841261
2022-02-14,0.0038752216947664
2021-10-18,0.0038765195865251
2021-06-17,0.0038767068033844
2022-06-30,0.0038860605918957
2021-06-07,0.0038912118032503
2021-03-29,0.0038923677457508
2022-02-28,0.0038924675708926
2022-07-13,0.0038974058509159
2021-08-13,0.003899044387638
2022-06-01,0.0039017447620697
2021-09-22,0.0039026829593219
2023-07-17,0.0039057045242981
2021-08-16,0.0039128820992894
2023-10-16,0.0039293734337867
2022-05-16,0.0039355802180144
2021-04-27,0.003940349333847
2023-08-16,0.0039449927844503
2021-09-23,0.0039452294806398
2021-12-17,0.0039459907370116
2022-01-18,0.0039542180095301
2021-06-18,0.0039547143829778
2022-03-18,0.0039566762804649
2021-12-10,0.0039630250953113
2021-08-12,0.0039641271409572
2022-07-04,0.0039680919198597
2022-06-23,0.0039746535692173
2023-10-26,0.0039792877274472
2021-06-30,0.0039802955678621
2021-05-11,0.003982262864303
2021-08-19,0.0039844854687045
2022-03-22,0.0039925232557459
2023-02-16,0.0039957100830211
2023-08-11,0.0039976298015243
2021-06-22,0.0040004203445874
2021-08-24,0.0040027232044874
2021-06-08,0.0040030799440337
2022-12-09,0.0040207262723372
2021-05-28,0.0040227071547027
2022-03-07,0.0040267030130541
2022-09-05,0.0040290621870482
2022-11-30,0.0040381195776738
2022-03-21,0.0040441744734113
2021-03-31,0.0040445032797334
2022-09-27,0.0040498135345775
2021-06-04,0.0040509918539093
2022-03-31,0.0040606438878048
2021-04-13,0.0040627168615452
2021-01-20,0.0040634647189042
2022-05-05,0.0040708891279339
2022-11-28,0.0040814326653997
2021-03-30,0.0040859736277524
2021-12-20,0.0040934417851621
2022-04-08,0.0040946138818974
2021-07-05,0.0040976200315632
2021-05-07,0.004099677568285
2022-01-05,0.0041122059648985
2021-06-29,0.0041156592784244
2022-03-29,0.0041230876786628
2021-03-05,0.0041263915699619
2021-06-09,0.0041335915285209
2022-02-16,0.0041380836599336
2021-03-25,0.004140015674454
2022-10-10,0.0041403821740268
2021-07-19,0.0041450795496616
2021-09-15,0.0041489211287949
2021-01-21,0.0041532423062416
2021-07-02,0.004154048737174
2021-10-22,0.0041700086028987
2021-08-05,0.004171828681299
2022-05-10,0.0041840989049669
2022-03-11,0.0041855474029628
2022-11-15,0.0041947059972689
2023-02-28,0.0041995394609962
2023-04-27,0.0042010528318105
2021-01-05,0.0042037326626965
2022-05-27,0.0042198997527085
2021-09-03,0.004227569907566
2022-05-30,0.0042318722608089
2022-01-14,0.0042367579916443
2022-04-18,0.0042480016084288
2022-10-19,0.0042482691702727
2023-08-24,0.004253218468211
2021-12-15,0.0042546353617282
2022-12-29,0.0042571119881666
2022-07-29,0.0042571161654947
2021-01-19,0.0042590923742263
2021-03-02,0.0042639376646565
2023-08-28,0.0042679161799928
2021-02-09,0.0042689041982291
2021-03-12,0.0042721065061663
2023-09-13,0.0042855609328813
2021-04-30,0.0042944787034273
2021-07-08,0.0042978262049812
2023-05-24,0.0043000303338639
2022-03-10,0.0043032505372651
2022-03-16,0.0043088217034024
2021-06-24,0.0043129409832741
2021-05-20,0.0043176796533314
2021-02-10,0.0043244149000669
2021-06-03,0.0043260255151677
2021-11-02,0.0043334510991825
2021-08-06,0.0043346426175045
2021-02-23,0.0043370449002619
2022-06-08,0.0043432671274626
2023-12-08,0.0043440365189483
2021-03-19,0.0043456716414853
2021-10-15,0.0043534159445431
2021-08-02,0.0043544662083313
2022-10-20,0.0043562444062989
2021-08-27,0.0043728587436267
2021-03-01,0.0043901159575785
2022-11-08,0.0043921112748459
2021-09-10,0.0043965017465786
2021-07-29,0.004397779894703
2021-06-15,0.0044197256072755
2022-01-19,0.0044385377749551
2023-03-14,0.0044460240084794
2022-09-19,0.0044483540975647
2023-10-23,0.0044508949188634
2021-01-15,0.0044616144778063
2021-01-14,0.0044619299615834
2023-05-23,0.0044633261819774
2021-11-05,0.0044677435596907
2021-12-02,0.0044784192880213
2022-10-26,0.0044815190334805
2021-07-23,0.0045008487018757
2021-10-27,0.004531816560251
2022-02-08,0.0045353553875537
2022-05-17,0.0045449434470259
2021-02-02,0.0045478479461588
2021-09-01,0.0045494288195364
2021-11-16,0.0045499982650651
2021-03-23,0.0045548248762955
2022-11-10,0.0045778698629417
2021-08-03,0.0045813874517189
2022-04-19,0.0045833708636774
2023-08-23,0.0046019551190996
2021-02-25,0.00461419936268
2021-03-04,0.0046225900011117
2023-08-18,0.0046270102032686
2021-02-01,0.0046339032252063
2021-07-14,0.0046373639333192
2022-01-20,0.0046389119750204
2021-06-16,0.0046705942991528
2021-03-24,0.004671861077884
2021-12-06,0.0046727285483904
2022-06-09,0.0046746064893602
2021-08-20,0.0046765840683768
2021-01-08,0.0046820895794519
2021-07-30,0.0046901873185054
2022-04-20,0.0046903742375113
2021-12-24,0.0046949171911651
2021-11-30,0.0047004814053444
2022-10-12,0.0047039408247254
2022-05-06,0.0047104321701906
2022-03-17,0.0047297458448519
2021-04-12,0.0047300012503984
2021-04-26,0.0047460025970603
2021-11-18,0.0047476917765716
2022-08-31,0.0047659615397065
2021-01-22,0.0047660223095023
2021-09-14,0.0047670489753612
2023-04-25,0.0047729767846648
2021-04-29,0.0047736399479438
2022-04-11,0.0047848216459133
2021-11-10,0.0047880856925296
2023-03-08,0.0047978510614906
2021-04-08,0.0048052372640214
2021-09-17,0.0048058826362948
2022-01-21,0.0048108984461044
2021-08-31,0.0048112813144272
2022-08-19,0.0048149579297708
2021-06-11,0.0048206763262397
2021-02-22,0.0048228301260326
2021-05-10,0.0048326136272427
2021-01-06,0.004844683711551
2022-05-19,0.0048487114470293
2022-04-15,0.0048504785722185
2021-07-16,0.0048523018604339
2021-09-27,0.004854208972765
2021-01-27,0.0048780641792659
2021-03-16,0.0048855449027015
2022-06-22,0.0048997533044711
2022-10-27,0.0049272115538948
2021-10-28,0.0049286676966277
2022-09-15,0.0049342086792214
2022-04-14,0.0049415683742467
2021-01-13,0.0049532632105921
2022-07-11,0.0049631752458678
2021-09-24,0.0049727261241267
2022-04-06,0.0050009608980619
2021-01-26,0.0050011481952352
2021-02-24,0.005003225562693
2022-10-24,0.0050374789126155
2022-04-12,0.0050627619112024
2021-08-30,0.0050982515559867
2021-08-18,0.0051036312641906
2021-01-12,0.0051333917081179
2021-03-10,0.0051564731404891
2022-11-01,0.0051652935791005
2021-02-26,0.0051682539308313
2022-02-22,0.0051767574434019
2022-08-04,0.0051916406488505
2023-10-19,0.0051961016488508
2023-08-21,0.0051996387771869
2021-02-08,0.0052222237803985
2023-04-21,0.0052336315258737
2022-07-22,0.0052338864263977
2022-03-24,0.0052474043708391
2021-01-11,0.0052519816985731
2022-02-15,0.0052564032166904
2021-12-07,0.0052700090137377
2023-06-21,0.0052738309671875
2022-11-17,0.0052826938923672
2022-05-12,0.0052880838986464
2021-03-15,0.0052934933033511
2022-04-22,0.0053145443906739
2022-01-07,0.0053463029421646
2022-04-29,0.0053849116352129
2022-11-18,0.0053978138636101
2021-07-28,0.0054067303910828
2023-05-25,0.0054573798996779
2022-07-12,0.0054724551210318
2022-05-18,0.0054904194203802
2021-01-25,0.005495544804209
2022-11-11,0.0055024338237782
2022-04-28,0.0055111536424731
2021-03-11,0.0055194660384932
2023-05-10,0.0055236064661426
2022-05-25,0.0055355296379248
2021-08-17,0.0055695304178776
2022-03-25,0.0056262858045745
2022-08-25,0.0056326225042912
2022-06-13,0.0056489252553555
2022-10-28,0.0056868075339609
2021-01-07,0.0056981018258783
2021-07-26,0.0057593534844402
2023-12-05,0.0058534818264376
2022-03-28,0.005955879900566
2021-08-26,0.0059934307593464
2021-02-04,0.0060328504859876
2021-08-10,0.0060398381587634
2021-03-08,0.0060765074496393
2021-01-28,0.0061344595055542
2022-09-30,0.0061979833244661
2021-07-06,0.0062037907688259
2022-09-23,0.0062132196976018
2022-04-07,0.0062340223333642
2021-03-09,0.0063315792513248
2023-12-19,0.0064237595748843
2022-09-28,0.0064286456804951
2021-09-29,0.0064335148776902
2022-12-23,0.0065629670473437
2022-07-05,0.0065715980098014
2021-10-12,0.0066063177977385
2021-02-03,0.0066196768550936
2022-04-27,0.0066971266489398
2022-07-06,0.0067071397649639
2022-07-21,0.0068793688076207
2022-06-14,0.006902102338267
2022-07-15,0.0069441420938073
2022-04-21,0.0069493290956847
2022-09-16,0.0070480655900615
2021-09-16,0.0071345312146847
2022-06-21,0.0072808243758666
2022-01-28,0.0073205637409113
2021-02-05,0.0074243835851507
2022-04-13,0.0075055286613123
2022-06-15,0.0079536021288323
2022-03-08,0.008343205327377
2022-05-11,0.0085530042576331
2022-04-26,0.0085548809380319
2022-01-27,0.0086453690526041
2022-01-25,0.008952751487084
2022-06-29,0.0090281744556376
2021-07-01,0.0091351728825748
2022-08-03,0.0094714799210519
2022-08-02,0.0101088816729953
2021-07-27,0.0105214874130098
2021-01-29,0.0112281060314735
2022-05-24,0.0117372206866203
2022-02-24,0.0119142020518641
2022-03-14,0.012046681746618
2022-03-09,0.0126527726250451
2022-03-15,0.0164574125974975
2022-04-25,0.0165864463082513
2021-01-04,0.0290206035111804
